AcountNumber,CVV,CustomerAge,Gender,Marital Status,CardColour,CardType,Domain,Amount,AverageIncomeExpendicture,Outcome,Customer_City_Address
1255236935,364,52,Male,Single,White,MasterCard,Local,278960,186730,0,Port Harcourt
1271523904,217,61,Female,Married,White,Visa,International,468095,189641,1,Ota
1284643507,376,70,Male,Single,Gold,Verve,International,822195,137198,1,Lagos
1274266644,234,83,Male,Single,Gold,Verve,Local,553000,182830,1,Port Harcourt
1263963644,380,65,Female,Divorced,Gold,Verve,Local,434231,267751,0,Lagos
1276060011,250,43,Male,Single,Gold,Verve,International,972787,260104,1,Other
1279072249,622,75,Male,Married,Gold,Verve,International,813441,119947,1,Port Harcourt
1256091280,396,19,Female,Single,White,Visa,International,476992,227317,0,Kano
1278223820,340,18,Male,Divorced,White,Visa,International,358218,131161,0,Kano
1246668101,257,63,Female,Married,Gold,Verve,International,632873,368964,1,Ota
1240598748,240,82,Male,Single,Gold,Verve,International,983951,287275,1,Abuja
1265192331,471,75,Male,Married,White,Visa,Local,882986,103373,1,Kano
1280822968,302,30,Female,Married,White,Visa,International,472802,167304,0,Port Harcourt
1265016062,489,76,Male,Unknown,Gold,Verve,International,442280,263348,1,Abuja
1261479515,491,69,Male,Married,White,MasterCard,Local,325212,304133,1,Enugu
1285181786,327,29,Female,Married,Gold,Verve,International,809385,222018,1,Lagos
1255583558,531,33,Male,Single,Gold,Verve,International,890874,230054,1,Ibadan
1244963612,565,35,Female,Married,Gold,Verve,Local,627124,109294,1,Ibadan
1259253668,372,48,Male,Married,White,Visa,Local,314766,369481,1,Lagos
1251514907,620,48,Male,Single,White,MasterCard,International,613720,158854,1,Abuja
1259100834,434,30,Female,Married,White,MasterCard,International,299585,143101,1,Ota
1270073368,635,41,Male,Married,White,MasterCard,International,255368,241410,1,Enugu
1284196042,258,35,Male,Married,Gold,Verve,International,937442,324819,1,Other
1279138214,236,27,Female,Married,Gold,Verve,International,401137,138356,1,Ota
1281397758,308,35,Male,Single,Gold,Verve,International,260470,120646,0,Kano
1288967333,624,54,Female,Married,Gold,Verve,Local,316799,306737,1,Ibadan
1270756453,614,83,Male,Single,Gold,Verve,International,520145,339566,1,Lagos
1257415070,440,33,Male,Married,White,Visa,International,546995,166497,1,Other
1270330174,385,32,Female,Single,Gold,Verve,Local,712080,124268,1,Port Harcourt
1269008650,568,32,Male,Single,White,Visa,International,155550,185662,1,Enugu
1275288591,338,77,Male,Single,Gold,Verve,International,271808,262545,0,Ibadan
1275359206,599,33,Female,Married,White,Visa,Local,310966,319489,1,Ota
1287751566,671,69,Male,Married,White,Visa,Local,225148,229232,1,Enugu
1265264921,483,27,Female,Single,White,MasterCard,International,656430,208533,1,Abuja
1244322455,356,82,Male,Married,White,MasterCard,International,194291,300555,0,Kano
1260496682,238,62,Male,Married,White,MasterCard,International,716926,218700,1,Abuja
1249025473,288,36,Female,Married,White,Visa,International,235318,237053,1,Enugu
1241150404,217,22,Male,Unknown,White,Visa,International,941709,304818,1,Other
1254465151,220,80,Male,Married,Gold,Verve,International,551961,172282,1,Ibadan
1279733414,387,75,Female,Married,Gold,Verve,Local,470083,163690,0,Kano
1263907158,383,65,Male,Single,Gold,Verve,International,282022,206718,1,Port Harcourt
1249632124,290,20,Female,Single,Gold,Verve,International,144405,394471,0,Lagos
1276815929,558,80,Male,Single,White,Visa,Local,756440,256913,1,Enugu
1248707853,383,71,Male,Married,White,MasterCard,International,443804,128655,0,Lagos
1254612689,308,77,Female,Married,White,Visa,International,980018,136470,1,Ibadan
1248130918,294,81,Male,Married,Gold,Verve,Local,241011,143952,0,Kano
1280426282,256,35,Male,Single,White,MasterCard,Local,125838,320864,0,Kano
1256784359,335,22,Female,Married,White,Visa,International,231010,230647,1,Ibadan
1264792602,627,79,Male,Unknown,Gold,Verve,International,486355,311885,1,Abuja
1250601959,321,28,Female,Married,Gold,Verve,International,960482,140701,1,Kano
1245712909,340,31,Male,Married,Gold,Verve,International,700632,168059,1,Port Harcourt
1261677721,257,66,Male,Married,Gold,Verve,International,324228,309348,1,Other
1264764614,334,24,Female,Single,Gold,Verve,International,565411,282643,1,Ota
1283874276,340,21,Male,Single,White,Visa,Local,214932,167148,0,Lagos
1268435081,365,41,Male,Unknown,White,Visa,International,695064,310199,1,Lagos
1263762045,384,70,Female,Divorced,Gold,Verve,International,206083,217109,0,Kano
1253558290,508,57,Male,Married,Gold,Verve,Local,679665,120684,1,Enugu
1259917953,595,24,Female,Single,White,Visa,International,501069,227808,1,Enugu
1256018997,384,76,Male,Married,White,Visa,International,472748,178475,1,Port Harcourt
1264310271,550,81,Male,Single,Gold,Verve,Local,913684,128223,1,Enugu
1265884004,558,48,Female,Single,White,MasterCard,Local,618867,157477,1,Abuja
1258506187,413,66,Male,Married,Gold,Verve,International,618920,297227,1,Other
1243328608,277,64,Male,Married,Gold,Verve,International,152951,291305,0,Enugu
1245793338,517,58,Female,Unknown,Gold,Verve,International,150013,394365,0,Port Harcourt
1239718425,644,77,Male,Married,White,Visa,International,412764,232798,0,Other
1280280652,418,49,Female,Single,White,MasterCard,International,284669,131165,0,Abuja
1267060244,298,41,Male,Married,White,MasterCard,International,308770,207121,0,Enugu
1252483952,524,38,Male,Single,White,MasterCard,Local,594881,154276,1,Port Harcourt
1255615986,636,23,Female,Single,Gold,Verve,International,481555,157544,1,Ota
1289391626,504,85,Male,Married,Gold,Verve,International,817102,227214,1,Other
1257890420,328,41,Male,Single,Gold,Verve,Local,132012,164063,0,Lagos
1271567574,345,19,Female,Single,Gold,Verve,International,288210,299275,1,Kano
1253766657,292,64,Male,Divorced,Gold,Verve,International,829694,232604,1,Lagos
1244845185,466,42,Female,Divorced,White,Visa,Local,145531,219793,0,Ibadan
1265674083,420,25,Male,Single,Gold,Verve,Local,117874,277990,0,Other
1245605324,604,57,Male,Single,White,Visa,International,661264,130095,1,Abuja
1276606779,589,30,Female,Married,Gold,Verve,International,445009,249201,0,Enugu
1279093401,375,34,Male,Unknown,White,Visa,International,573015,105356,1,Port Harcourt
1269549330,567,59,Male,Divorced,White,Visa,International,238087,205849,1,Lagos
1251712780,574,42,Female,Single,White,MasterCard,International,663716,273874,1,Ibadan
1258755844,599,74,Male,Married,White,MasterCard,International,960679,392137,1,Other
1268648096,246,78,Female,Married,White,MasterCard,Local,896494,119264,1,Ota
1270059967,257,27,Male,Married,White,Visa,International,965460,377778,1,Other
1272536139,505,51,Male,Single,White,Visa,International,153069,158310,1,Ibadan
1264694478,282,66,Female,Single,Gold,Verve,Local,765900,134134,1,Port Harcourt
1251182035,610,82,Male,Single,Gold,Verve,International,926480,139000,1,Lagos
1265017787,424,78,Male,Married,Gold,Verve,International,168018,122498,0,Kano
1263466450,399,72,Female,Single,Gold,Verve,Local,417877,227798,0,Ota
1260369945,634,34,Male,Single,White,Visa,Local,254490,179286,0,Kano
1253191395,627,53,Female,Married,White,MasterCard,International,721956,275934,1,Other
1285821031,391,50,Male,Married,White,Visa,International,816626,368765,1,Ota
1254888721,257,43,Male,Married,Gold,Verve,International,637849,211639,1,Ota
1258103440,633,77,Female,Single,White,MasterCard,International,985025,281243,1,Kano
1274248079,274,40,Male,Single,White,Visa,International,296921,248593,0,Other
1247036669,539,74,Male,Married,Gold,Verve,International,968159,256870,1,Abuja
1255288974,330,22,Female,Divorced,Gold,Verve,Local,464148,353390,1,Enugu
1273559317,301,45,Male,Married,Gold,Verve,International,715096,246694,1,Abuja
1270044857,306,55,Female,Single,Gold,Verve,International,614041,282769,1,Lagos
1268680819,317,79,Male,Single,Gold,Verve,Local,175528,172201,0,Other
1259630648,617,26,Male,Single,White,Visa,International,966925,186734,1,Lagos
1264076117,478,74,Female,Single,White,Visa,International,334843,320419,1,Abuja
1248181810,305,38,Male,Married,Gold,Verve,Local,962491,126453,1,Ibadan
1276160370,530,49,Male,Married,Gold,Verve,Local,222864,233610,0,Lagos
1286381354,319,79,Female,Married,White,Visa,International,546681,394406,1,Ota
1280796131,545,37,Male,Married,White,Visa,International,308514,124701,0,Ota
1274645610,358,31,Female,Single,Gold,Verve,International,818576,254135,1,Other
1262790766,674,32,Male,Married,White,MasterCard,International,546091,109341,0,Port Harcourt
1288537974,589,42,Male,Single,Gold,Verve,International,989894,100637,1,Ibadan
1278052898,250,70,Female,Married,Gold,Verve,International,129537,224899,0,Ibadan
1270125440,474,43,Male,Married,Gold,Verve,Local,126147,217825,0,Kano
1289704859,218,24,Male,Single,White,Visa,International,404788,130635,0,Ibadan
1271767185,470,34,Female,Married,White,MasterCard,International,105173,203582,0,Enugu
1266910856,278,85,Male,Single,White,MasterCard,Local,116448,355823,0,Enugu
1277785025,671,62,Female,Single,White,MasterCard,International,618790,154913,1,Lagos
1248945530,381,67,Male,Single,Gold,Verve,International,126581,104812,0,Other
1288948745,601,85,Male,Single,Gold,Verve,Local,643934,145203,1,Ibadan
1258308415,528,33,Female,Married,Gold,Verve,Local,511961,309666,1,Ibadan
1274841822,569,46,Male,Married,Gold,Verve,International,668296,226900,1,Lagos
1245755139,508,19,Male,Married,Gold,Verve,International,231686,167570,1,Other
1265622518,236,45,Female,Single,White,Visa,International,382432,320643,1,Port Harcourt
1248512362,629,84,Male,Single,Gold,Verve,International,597546,136028,1,Kano
1275262000,661,35,Female,Married,White,Visa,International,770268,255794,1,Ibadan
1258882651,532,61,Male,Married,Gold,Verve,International,381269,183616,0,Ibadan
1264552291,322,33,Male,Married,White,Visa,Local,582571,215399,1,Ota
1247748098,611,22,Female,Married,White,Visa,International,281263,164088,1,Other
1246155923,438,75,Male,Single,White,MasterCard,International,136503,258919,0,Kano
1251334898,227,66,Male,Married,White,MasterCard,Local,970828,147820,1,Port Harcourt
1245155088,584,43,Female,Single,White,MasterCard,International,540604,267996,1,Port Harcourt
1247163543,488,35,Male,Married,White,Visa,International,518237,125170,1,Lagos
1270441267,597,36,Female,Married,White,Visa,Local,290824,290394,1,Lagos
1248449806,476,19,Male,Married,Gold,Verve,Local,451796,259189,1,Enugu
1286396188,298,73,Male,Married,Gold,Verve,International,610928,348277,1,Abuja
1259805768,586,82,Female,Single,Gold,Verve,International,328961,390926,1,Enugu
1259292059,466,34,Male,Single,Gold,Verve,International,877681,270525,1,Ota
1285672277,247,30,Male,Married,White,Visa,International,433975,241508,1,Abuja
1275990152,378,85,Female,Single,White,MasterCard,International,387678,215937,1,Kano
1261082873,638,57,Male,Single,White,Visa,International,340319,192745,0,Lagos
1280060972,446,36,Female,Married,Gold,Verve,Local,612983,159094,1,Port Harcourt
1274197189,240,57,Male,Single,White,MasterCard,International,207445,333179,1,Other
1267695565,341,22,Male,Single,White,Visa,International,279708,276692,1,Ibadan
1286776152,352,19,Female,Married,Gold,Verve,Local,570029,225289,1,Ota
1239553115,473,47,Male,Married,Gold,Verve,International,453432,202905,0,Kano
1270819318,571,26,Male,Unknown,Gold,Verve,International,231317,129762,0,Enugu
1257274728,607,80,Female,Single,Gold,Verve,Local,622610,161026,1,Enugu
1267731221,294,35,Male,Married,Gold,Verve,Local,617936,371511,1,Kano
1257355784,280,84,Female,Divorced,White,Visa,International,370644,308957,1,Ibadan
1283564236,431,40,Male,Married,White,Visa,International,715042,186202,1,Other
1270693753,612,40,Male,Married,Gold,Verve,International,470646,254105,0,Kano
1250778506,384,31,Female,Married,Gold,Verve,International,788982,273151,1,Ibadan
1245944725,623,82,Male,Single,White,Visa,International,559429,182836,1,Other
1261655087,281,76,Male,Married,White,Visa,International,346081,234131,0,Port Harcourt
1253540031,618,25,Female,Single,Gold,Verve,Local,614056,284927,1,Kano
1242963737,316,41,Male,Divorced,White,MasterCard,International,727435,392286,1,Lagos
1272115086,598,44,Female,Single,Gold,Verve,International,153670,271921,0,Other
1276188655,528,81,Male,Married,Gold,Verve,Local,724375,193938,1,Port Harcourt
1248690478,258,68,Male,Married,Gold,Verve,International,207266,237193,0,Lagos
1239876503,510,77,Female,Divorced,White,Visa,International,645330,371785,1,Abuja
1260445408,481,64,Male,Divorced,White,MasterCard,Local,602331,105410,1,Lagos
1255177138,617,72,Male,Married,White,MasterCard,Local,584930,358579,1,Abuja
1254017520,435,24,Female,Married,White,MasterCard,International,766426,122935,1,Other
1285288694,661,67,Male,Single,Gold,Verve,International,528747,114644,1,Port Harcourt
1263740847,267,57,Female,Single,Gold,Verve,International,149924,142593,0,Ota
1248321697,472,70,Male,Single,Gold,Verve,International,117697,162226,0,Ota
1273002559,557,59,Male,Married,Gold,Verve,International,548755,152602,1,Other
1262937477,634,74,Female,Married,Gold,Verve,International,120119,258003,0,Other
1239633718,495,30,Male,Unknown,White,Visa,Local,912037,209244,1,Other
1256175044,663,80,Male,Divorced,Gold,Verve,International,941012,200080,1,Kano
1275911836,240,74,Female,Divorced,White,Visa,International,908739,120404,1,Port Harcourt
1268904777,654,28,Male,Single,Gold,Verve,Local,296874,147043,1,Abuja
1276478670,428,48,Female,Married,White,Visa,International,332500,306652,1,Port Harcourt
1246567797,406,27,Male,Married,White,Visa,International,630068,313564,1,Ibadan
1271765993,298,51,Male,Unknown,White,MasterCard,Local,638179,152281,1,Enugu
1251048882,623,26,Female,Married,White,MasterCard,Local,124086,380459,0,Port Harcourt
1270240408,639,27,Male,Married,White,MasterCard,International,687514,260188,1,Ibadan
1266174882,610,83,Male,Married,White,Visa,International,100076,176763,0,Enugu
1253214814,232,44,Female,Single,White,Visa,International,537603,146144,1,Enugu
1245324136,586,30,Male,Married,Gold,Verve,International,422855,173496,1,Lagos
1285006351,542,64,Female,Married,Gold,Verve,International,136744,129577,0,Port Harcourt
1278313090,657,23,Male,Married,Gold,Verve,International,255560,198949,1,Lagos
1279208526,359,82,Male,Married,Gold,Verve,Local,972151,290682,1,Other
1264225214,627,82,Female,Divorced,White,Visa,International,920710,181329,1,Port Harcourt
1285847405,325,62,Male,Married,White,MasterCard,International,224993,278600,1,Ota
1259269316,301,77,Male,Single,White,Visa,Local,789062,232374,1,Other
1268920371,471,66,Female,Single,Gold,Verve,International,492128,134209,1,Lagos
1271473865,631,43,Male,Single,White,MasterCard,International,514647,188011,1,Abuja
1240784163,243,18,Female,Married,White,Visa,Local,784323,207953,1,Kano
1280473233,489,47,Male,Married,Gold,Verve,Local,284936,193304,0,Lagos
1276792566,308,47,Male,Married,Gold,Verve,International,922894,197577,1,Lagos
1268667076,306,64,Female,Divorced,Gold,Verve,International,781201,100771,1,Abuja
1260143928,542,77,Male,Single,Gold,Verve,International,543437,268187,1,Ibadan
1261825235,280,32,Male,Married,Gold,Verve,International,717585,134505,1,Abuja
1250624711,595,22,Female,Single,White,Visa,International,585623,123668,1,Kano
1277779107,482,32,Male,Married,White,Visa,International,624576,169956,1,Ibadan
1281594249,402,43,Female,Divorced,Gold,Verve,Local,886447,289617,1,Abuja
1251696546,654,58,Male,Single,Gold,Verve,International,280756,177299,1,Ota
1260879961,621,48,Male,Divorced,White,Visa,International,299287,124559,1,Abuja
1249377810,214,68,Female,Married,White,Visa,Local,450012,186757,0,Other
1266753465,399,66,Male,Married,Gold,Verve,International,755801,126895,1,Enugu
1268421240,533,66,Male,Single,White,MasterCard,International,378651,312672,1,Abuja
1257658980,548,38,Female,Divorced,Gold,Verve,Local,668303,235281,1,Ota
1265290752,406,28,Male,Single,Gold,Verve,Local,848222,231831,1,Abuja
1274498309,533,72,Female,Single,Gold,Verve,International,255285,389306,1,Enugu
1281107202,429,47,Male,Married,White,Visa,International,864374,174006,1,Kano
1251751309,474,56,Male,Married,White,MasterCard,International,340286,135666,0,Enugu
1283534236,457,41,Female,Divorced,White,MasterCard,International,748675,268711,1,Lagos
1247486962,292,27,Male,Divorced,White,MasterCard,International,250221,300850,1,Kano
1278861970,655,74,Male,Married,Gold,Verve,International,774605,123032,1,Other
1289279469,216,48,Female,Single,Gold,Verve,Local,526537,108515,1,Other
1249790298,385,20,Male,Married,Gold,Verve,International,202922,120632,0,Ota
1262828215,625,63,Female,Single,Gold,Verve,International,708316,333983,1,Lagos
1264275448,666,57,Male,Married,Gold,Verve,Local,175865,147684,0,Lagos
1269184195,586,74,Male,Married,White,Visa,International,355401,297829,0,Abuja
1282269551,648,52,Female,Unknown,Gold,Verve,International,192499,296763,0,Kano
1278770782,330,48,Male,Single,White,Visa,Local,856564,218366,1,Lagos
1246104577,261,47,Male,Married,Gold,Verve,Local,346729,151502,1,Lagos
1290304176,298,68,Female,Unknown,White,Visa,International,439821,244176,1,Other
1266843799,344,74,Male,Single,White,Visa,International,230995,274436,1,Ibadan
1285363827,552,53,Female,Married,White,MasterCard,International,340015,355748,1,Enugu
1283225984,505,27,Male,Single,White,MasterCard,International,791640,220639,1,Other
1270474198,644,20,Male,Married,White,MasterCard,International,688135,137389,1,Lagos
1287829173,233,79,Female,Married,White,Visa,International,241920,297414,0,Kano
1252524891,549,62,Male,Married,White,Visa,Local,606866,146476,1,Ibadan
1263995309,361,61,Male,Married,Gold,Verve,International,373673,271178,1,Ibadan
1253317947,589,84,Female,Single,Gold,Verve,International,250014,174620,0,Lagos
1279046158,282,39,Male,Single,Gold,Verve,Local,141153,240917,0,Enugu
1247270615,579,50,Female,Married,Gold,Verve,International,701639,120511,1,Ibadan
1244259573,422,64,Male,Single,White,Visa,International,411067,118141,0,Enugu
1274089112,214,79,Male,Single,White,MasterCard,Local,483908,157355,1,Kano
1289607250,620,34,Female,Single,White,Visa,Local,160917,105698,1,Kano
1282832975,314,37,Male,Single,Gold,Verve,International,260728,293000,1,Abuja
1264439174,268,57,Male,Single,White,MasterCard,International,455292,222663,1,Other
1274815877,534,38,Female,Single,White,Visa,International,422871,139701,0,Ota
1282868856,330,44,Male,Single,Gold,Verve,International,289251,193785,1,Lagos
1256227609,616,74,Female,Married,Gold,Verve,International,331699,385387,1,Other
1284160108,214,49,Male,Unknown,Gold,Verve,International,440169,270778,0,Enugu
1265079351,566,77,Male,Married,Gold,Verve,Local,286995,247182,0,Port Harcourt
1263229151,347,40,Female,Married,Gold,Verve,International,195460,202703,0,Port Harcourt
1283944278,611,64,Male,Single,White,Visa,International,638833,375925,1,Lagos
1265529936,411,27,Male,Married,White,Visa,Local,550293,114112,1,Abuja
1279279140,396,36,Female,Single,Gold,Verve,International,802760,187934,1,Abuja
1262189311,664,65,Male,Married,Gold,Verve,International,809212,159642,1,Kano
1277968763,313,55,Female,Single,White,Visa,Local,773429,124974,1,Kano
1240461570,640,73,Male,Married,White,Visa,Local,737828,377601,1,Enugu
1282388637,272,30,Male,Divorced,Gold,Verve,International,935717,160320,1,Ota
1265951774,590,51,Female,Single,White,MasterCard,International,977719,267939,1,Ibadan
1285490903,239,45,Male,Married,Gold,Verve,International,963590,257677,1,Ibadan
1259323924,487,18,Male,Married,Gold,Verve,International,388905,119814,1,Kano
1280221727,657,27,Female,Married,Gold,Verve,International,183464,136128,0,Kano
1240520632,240,52,Male,Unknown,White,Visa,International,147071,142586,0,Kano
1287293981,399,31,Female,Married,White,MasterCard,Local,791927,139759,1,Other
1246921809,345,21,Male,Married,White,MasterCard,International,783517,294425,1,Lagos
1288072635,637,68,Male,Married,White,MasterCard,International,179252,179584,0,Abuja
1257130086,559,33,Female,Married,Gold,Verve,Local,654221,263304,1,Lagos
1270292202,426,85,Male,Single,Gold,Verve,International,509271,206845,1,Enugu
1252884793,240,29,Male,Married,Gold,Verve,International,513079,248187,1,Abuja
1253779354,551,25,Female,Married,Gold,Verve,Local,486304,162839,0,Other
1290159609,500,84,Male,Single,Gold,Verve,Local,484157,273149,1,Lagos
1286524676,371,42,Female,Single,White,Visa,International,872385,235947,1,Ota
1248747670,661,25,Male,Single,Gold,Verve,International,438037,309763,1,Abuja
1265801718,539,30,Male,Married,White,Visa,International,766304,144379,1,Other
1265441724,242,51,Female,Single,Gold,Verve,International,401938,186142,0,Other
1276810447,358,58,Male,Single,White,Visa,International,946862,111735,1,Lagos
1274648488,605,53,Male,Single,White,Visa,International,726796,151828,1,Other
1256899136,567,82,Female,Unknown,White,MasterCard,Local,444269,335932,1,Other
1288836105,403,48,Male,Unknown,White,MasterCard,International,982772,126494,1,Kano
1263849852,319,79,Female,Unknown,White,MasterCard,International,405716,207067,1,Lagos
1241021531,228,49,Male,Single,White,Visa,Local,223501,248179,1,Ota
1258002065,639,57,Male,Married,White,Visa,International,544302,127320,1,Enugu
1283761623,443,79,Female,Divorced,Gold,Verve,International,185499,101355,0,Ota
1255037558,383,69,Male,Married,Gold,Verve,Local,648104,249060,1,Ibadan
1259906861,285,40,Male,Unknown,Gold,Verve,Local,201399,394932,1,Lagos
1259766039,651,74,Female,Single,Gold,Verve,International,779862,121564,1,Other
1251200849,570,21,Male,Married,White,Visa,International,998963,224665,1,Enugu
1247655877,349,69,Female,Married,White,MasterCard,International,569810,263552,0,Lagos
1266613427,520,23,Male,Unknown,White,Visa,International,438619,225463,1,Kano
1241503345,340,20,Male,Married,Gold,Verve,International,835042,161705,1,Enugu
1248528701,583,19,Female,Married,White,MasterCard,International,205258,304907,1,Ibadan
1277790636,395,31,Male,Single,White,Visa,Local,168916,313694,1,Ibadan
1278949552,472,20,Male,Married,Gold,Verve,International,210856,144984,1,Abuja
1243954873,366,47,Female,Single,Gold,Verve,International,854473,294086,1,Kano
1258572987,272,37,Male,Single,Gold,Verve,Local,333421,263531,0,Abuja
1256694540,673,32,Female,Unknown,Gold,Verve,International,813742,374151,1,Ota
1251101929,458,25,Male,Single,Gold,Verve,International,346567,347761,1,Port Harcourt
1286856539,577,51,Male,Married,White,Visa,Local,763912,228356,1,Other
1246336109,446,35,Female,Single,White,Visa,Local,458097,240463,0,Kano
1239859074,529,82,Male,Single,Gold,Verve,International,873414,162626,1,Lagos
1256013221,257,56,Male,Single,Gold,Verve,International,534523,178651,1,Port Harcourt
1253473503,465,69,Female,Single,White,Visa,International,714312,223966,1,Ibadan
1272189124,357,32,Male,Single,White,Visa,International,983044,115185,1,Enugu
1280771521,566,69,Female,Single,Gold,Verve,International,162553,136928,0,Port Harcourt
1254661675,300,52,Male,Married,White,MasterCard,International,214339,292868,0,Ibadan
1254627960,368,18,Male,Divorced,Gold,Verve,Local,871884,184275,1,Enugu
1263969473,227,30,Female,Single,Gold,Verve,International,984664,396551,1,Lagos
1265110131,299,72,Male,Single,Gold,Verve,International,204012,353438,1,Lagos
1282507870,288,38,Male,Single,White,Visa,Local,767801,123175,1,Port Harcourt
1263283635,608,31,Female,Married,White,MasterCard,International,420028,191911,1,Enugu
1286416244,349,34,Male,Single,White,MasterCard,International,352704,381375,1,Enugu
1289065857,494,43,Female,Married,White,MasterCard,Local,523531,172445,0,Abuja
1242413488,444,67,Male,Divorced,Gold,Verve,Local,390661,299702,0,Ibadan
1273389016,223,81,Male,Single,Gold,Verve,International,815732,295954,1,Port Harcourt
1280631462,597,38,Female,Married,Gold,Verve,International,422933,147043,0,Kano
1243033389,272,42,Male,Married,Gold,Verve,International,616128,195984,1,Abuja
1246275148,507,54,Male,Single,Gold,Verve,International,371286,220519,0,Ibadan
1277656977,443,41,Female,Single,White,Visa,International,252520,178249,1,Abuja
1280659409,475,62,Male,Divorced,Gold,Verve,International,140214,148271,0,Abuja
1264771467,502,80,Female,Married,White,Visa,Local,260444,280698,1,Kano
1257241287,299,33,Male,Single,Gold,Verve,International,780336,243508,1,Ibadan
1284475479,571,37,Male,Married,White,Visa,International,374469,150817,1,Other
1286244163,492,44,Female,Married,White,Visa,Local,985197,320633,1,Kano
1241420424,456,34,Male,Married,White,MasterCard,International,159911,112218,0,Ota
1280989244,585,43,Male,Married,White,MasterCard,International,204333,279970,0,Enugu
1262550381,221,67,Female,Married,White,MasterCard,Local,102761,229922,0,Abuja
1283038675,601,77,Male,Unknown,White,Visa,Local,618135,139542,1,Port Harcourt
1242930962,416,79,Female,Married,White,Visa,International,289218,286143,1,Other
1286696796,492,65,Male,Single,Gold,Verve,International,673755,385640,1,Lagos
1257586402,314,79,Male,Single,Gold,Verve,International,148211,381289,0,Abuja
1255611479,541,65,Female,Single,Gold,Verve,International,817640,354272,1,Abuja
1256106826,460,29,Male,Divorced,Gold,Verve,International,541981,100173,1,Ota
1260042053,250,68,Male,Married,White,Visa,International,615460,155744,1,Ibadan
1251659454,514,66,Female,Unknown,White,MasterCard,Local,554960,162119,1,Lagos
1248331626,298,85,Male,Married,White,Visa,International,412968,242172,1,Other
1284822121,434,81,Female,Married,Gold,Verve,International,562237,116861,1,Lagos
1284649061,495,35,Male,Single,White,MasterCard,Local,579279,147388,0,Lagos
1270790013,468,35,Male,Divorced,White,Visa,International,530825,149601,1,Other
1244240330,552,61,Female,Single,Gold,Verve,International,751234,275634,1,Abuja
1241411921,270,79,Male,Single,Gold,Verve,Local,138000,352887,0,Kano
1246771470,461,39,Male,Single,Gold,Verve,Local,850563,394022,1,Ibadan
1249967239,646,58,Female,Married,Gold,Verve,International,500863,170635,1,Ibadan
1280872359,332,26,Male,Single,Gold,Verve,International,809122,214492,1,Kano
1288758815,530,48,Female,Married,White,Visa,International,582810,200838,1,Ibadan
1288323296,579,18,Male,Unknown,White,Visa,International,989608,292543,1,Other
1247681947,223,41,Male,Married,Gold,Verve,International,891104,255825,1,Other
1280291552,655,27,Female,Married,Gold,Verve,International,989283,247646,1,Abuja
1245144764,255,84,Male,Single,White,Visa,Local,395133,202187,0,Abuja
1255878239,371,65,Male,Married,White,Visa,International,231963,186355,1,Ibadan
1272597890,287,52,Female,Single,Gold,Verve,International,867784,188752,1,Kano
1265557391,283,71,Male,Married,White,MasterCard,Local,309967,275362,0,Port Harcourt
1283552746,428,22,Female,Single,Gold,Verve,International,336511,275941,0,Lagos
1249917011,673,26,Male,Single,Gold,Verve,International,866433,297509,1,Ibadan
1278487676,248,71,Male,Single,Gold,Verve,Local,315689,162986,0,Lagos
1286616827,345,29,Female,Unknown,White,Visa,Local,960414,255441,1,Ibadan
1262313229,652,50,Male,Unknown,White,MasterCard,International,540851,287265,1,Kano
1274645435,435,68,Male,Single,White,MasterCard,International,774469,382641,1,Kano
1262720916,279,62,Female,Divorced,White,MasterCard,International,935006,190494,1,Abuja
1283164478,379,26,Male,Single,Gold,Verve,International,513569,335134,1,Kano
1277694993,299,28,Female,Single,Gold,Verve,International,959865,271569,1,Other
1286981905,352,83,Male,Married,Gold,Verve,International,202104,155114,0,Enugu
1253125549,228,47,Male,Married,Gold,Verve,Local,962011,128758,1,Other
1287721148,648,82,Female,Divorced,Gold,Verve,International,767816,157643,1,Abuja
1244119368,516,49,Male,Single,White,Visa,International,108649,139620,0,Other
1282226011,483,59,Male,Single,Gold,Verve,Local,942451,141999,1,Enugu
1278545779,675,45,Female,Single,White,Visa,International,102352,202489,0,Abuja
1252680877,476,60,Male,Single,Gold,Verve,International,265854,161076,1,Kano
1244247285,309,43,Female,Single,White,Visa,Local,994177,265166,1,Abuja
1277349250,255,65,Male,Married,White,Visa,Local,859558,270327,1,Abuja
1264824009,530,37,Male,Unknown,White,MasterCard,International,314093,254544,0,Port Harcourt
1256628211,321,59,Female,Married,White,MasterCard,International,616634,344479,1,Other
1288901658,618,65,Male,Single,White,MasterCard,International,911469,106092,1,Ibadan
1249529596,607,69,Male,Single,White,Visa,International,243428,101932,0,Kano
1267708870,488,41,Female,Married,White,Visa,International,854880,101566,1,Ota
1269983520,545,50,Male,Married,Gold,Verve,International,260644,280150,0,Port Harcourt
1256954733,643,44,Female,Divorced,Gold,Verve,Local,860036,146195,1,Port Harcourt
1264941143,228,51,Male,Single,Gold,Verve,International,257973,203025,1,Port Harcourt
1264436100,617,39,Male,Single,Gold,Verve,International,184139,274001,0,Ibadan
1257630594,475,67,Female,Unknown,White,Visa,Local,927966,129190,1,Enugu
1245643266,460,74,Male,Married,White,MasterCard,International,839457,346883,1,Port Harcourt
1249794801,258,67,Male,Single,White,Visa,International,817506,378435,1,Enugu
